low_extraversion,crow,"The cognitive style that's best suited to your personality is one that thinks deeply and comprehensively. You're probably drawn to activities related to living the life of the mind in some way - possibly living fairly independently, writing thoughtful and well-crafted arguments, and doing your own thing. Or maybe coding data for ten-hour stretches, wearing headphones and smiling the whole time. In other words, you kind of get off on being left to think on your own, and at your own pace.","Focusing quickly on minor details isn't your specialty right now, but when it comes to addressing larger, more complex issues, you're extremely fast and efficient. ","That speed offers definite benefits, but be careful that it doesn't prevent you from doing what you already love: fully examining a problem and using your creativity to come up with interesting, imaginative alternatives.","Also, make sure you're keeping your whole mind healthy. Take time to get away from explicit ""thinking"" responsibilities and have fun, playing video games or having dinner with a friend or taking in a show."
low_extraversion,gorilla,"The cognitive style that's best suited to your personality is one that thinks deeply and comprehensively. You're probably drawn to activities related to living the life of the mind in some way - possibly living fairly independently, writing thoughtful and well-crafted arguments, and doing your own thing. Or maybe coding data for ten-hour stretches, wearing headphones and smiling the whole time. In other words, you kind of get off on being left to think on your own, and at your own pace.","Right now you approach complex problems carefully and meticulously, and minor issues you address even more slowly. ","As a result, you're rarely going to make mistakes from rushing through a situation. There might be times, though, when you need to think more quickly and efficiently, so exercise your brain as much as possible.",Visit a museum with a friend. Take a class at the local college. Play online (or real-world) games that make you think and strengthen your brain.
low_extraversion,dolphin,"The cognitive style that's best suited to your personality is one that thinks deeply and comprehensively. You're probably drawn to activities related to living the life of the mind in some way - possibly living fairly independently, writing thoughtful and well-crafted arguments, and doing your own thing. Or maybe coding data for ten-hour stretches, wearing headphones and smiling the whole time. In other words, you kind of get off on being left to think on your own, and at your own pace.","At this moment you seem to approach problems slowly and precisely. Whereas others demonstrate quick and efficient cognitive speeds, you are more deliberate and methodical.","This offers definite advantages in terms of offering the kind of careful and creative analysis you appreciate. Still, there might be times you feel the need to think faster or more efficiently.","If you'd like to sharpen your mental abilities, find a hobby that makes you think. Exercise is also extremely good for the brain, as is spending time simply talking with a friend."
high_openness,falcon,"You love ideas and new experiences. You often find it invigorating to think quickly about new possibilities, processing as many options as possible. But at times you like to slow down and go deeper, using your creativity to see whether you can come up with something wholly new and interesting.","Wow, you're burning it up right now, mentally, showing great cognitive speed. That skill offers obvious advantages, although for you, what matters most is gathering new information and undergoing novel experiences.","So enjoy the benefits of your processing speed, but be prepared to slow down and fully examine any new opportunities that pop up along the way.","Exercise is a great way to keep you balanced within yourself. Make sure you're regularly going for a run, or playing tennis, or doing something that keeps your mind sharp and focused so you can decide whether to make an immediate decision or slow down and explore more."
high_openness,cheetah,"You love ideas and new experiences. You often find it invigorating to think quickly about new possibilities, processing as many options as possible. But at times you like to slow down and go deeper, using your creativity to see whether you can come up with something wholly new and interesting.",Right now you're processing simple tasks quickly. Use this strength to help you explore more new ideas in less time.,"On more complex problems you're not slow, but you're not as sharp as you are on simpler tasks.","To increase your mental speed, sign up for training that will help you stand out at work. And practice important skills repeatedly, so you can achieve them more efficiently. Also, get to the gym or exercise in some other way. A body in motion sharpens the mind."
high_openness,antelope,"You love ideas and new experiences. You often find it invigorating to think quickly about new possibilities, processing as many options as possible. But at times you like to slow down and go deeper, using your creativity to see whether you can come up with something wholly new and interesting.","Your current processing speed offers lots of advantages. On simple tasks you're lightning fast. But on more complex problems, you slow down and become more meticulous.","As a result, you can more readily access your creativity than most people can. Use this benefit as you explore new ideas and novel experiences.","If you'd like to get better at thinking quickly, exercise your brain. Visit a museum or attend a public lecture. Or check out a book or an online site that gives you riddles to solve. Physical exercise is important for optimal cognitive health, too."
high_openness,cat,"You love ideas and new experiences. You often find it invigorating to think quickly about new possibilities, processing as many options as possible. But at times you like to slow down and go deeper, using your creativity to see whether you can come up with something wholly new and interesting.","At this moment, you're thinking really quickly - especially when it comes to complex issues and problems. That's a real strength you can put to use.","Just make sure that in your fast and efficient processing of information, you're not bypassing important details that can lead to new and imaginative ways of seeing and interacting with the world.","One of the best ways to slow yourself down a bit, mentally, is to take a break from intellectual activity from time to time. Go hiking or spend time on a hobby you enjoy. Give your brain a break that allows it to work in new and different capacities."
high_openness,wolf,"You love ideas and new experiences. You often find it invigorating to think quickly about new possibilities, processing as many options as possible. But at times you like to slow down and go deeper, using your creativity to see whether you can come up with something wholly new and interesting.","Your cognitive speed right now is striking a healthy balance. You're neither rushing past important details, nor taking too long to work out certain problems. ","As a result, this should give you a chance to fully explore new ideas and experiences.","Still, you might want to get sharper, mentally. A good way to do this is to keep your mind active in various ways. Get additional training for your job, or take in a concert or a lecture."
high_openness,dog,"You love ideas and new experiences. You often find it invigorating to think quickly about new possibilities, processing as many options as possible. But at times you like to slow down and go deeper, using your creativity to see whether you can come up with something wholly new and interesting.","Your processing speed right now isn't lightning fast. That might sound like bad news, but it's not, necessarily.",The truth is that your more deliberate approach to complex problems offers you the opportunity to access your creativity and explore issues more fully than you could if you were thinking more quickly.,"Still, you may need that speed at other times. Simple practice of a task - at home or at work - makes you quicker and more efficient. So does playing games, on the computer or anywhere else, that exercise your mind."
high_openness,crow,"You love ideas and new experiences. You often find it invigorating to think quickly about new possibilities, processing as many options as possible. But at times you like to slow down and go deeper, using your creativity to see whether you can come up with something wholly new and interesting.","Right now you process minor details fairly slowly, but you assimilate complex information really fast.","Considering your love of exploring new ideas and experiences, we'd encourage you to think about slowing down on big problems and considering a situation more fully, since doing so might introduce you to new experiences you'd miss if you rushed to an immediate conclusion.","To increase your speed on simple tasks, exercise your brain with hobbies and stimulating activities like a public lecture or challenging video games."
high_openness,gorilla,"You love ideas and new experiences. You often find it invigorating to think quickly about new possibilities, processing as many options as possible. But at times you like to slow down and go deeper, using your creativity to see whether you can come up with something wholly new and interesting.",Right now your cognitive speed matches your personality pretty well.,"You process details and information at a slow-to-medium rate, which allows you to consider new alternatives and explore new possibilities, since you're not rushing to make a hurried judgment based on the first information your receive.","If you'd like to be a faster thinker, there's plenty you can do that you'd likely find enjoyable: Visit a museum with a friend. Take a class at the local college. Or go to a play or a concert."
high_openness,dolphin,"You love ideas and new experiences. You often find it invigorating to think quickly about new possibilities, processing as many options as possible. But at times you like to slow down and go deeper, using your creativity to see whether you can come up with something wholly new and interesting.","At the moment you're not a quick thinker who rushes to an immediate conclusion. Instead, you're deliberate and methodical.","This cognitive approach potentially matches well with your personality, since it allows you to chase down alternative perspectives and exercise your creativity to come up with new ways of viewing a situation.","Still, you'd probably like to think more quickly and efficiently at times. One of the best things you can do is to move your body regularly. Activities like tennis or swimming or yoga can do wonders for the mind."
low_openness,falcon,"You have a good sense of who you are and what you believe. So your preference is to think as quickly as possible, coming up with the obvious and logical solution to whatever problem arises, then moving on to the next one.","Right now you're thinking quickly and efficiently, processing simple concepts and complex problems with ease.","This approach meshes well with your personality, since you're already good at knowing what you believe and desire. Just be careful not to overlook important information by making a snap decision based on the first information you receive.","For example, the next time you have an important meeting or engagement, slow down a bit. Just be quiet for a few minutes and be calm, maybe listening to some music. By letting your mind be still, you'll have a better sense of when to make a quick decision, and when to be more deliberate."
low_openness,cheetah,"You have a good sense of who you are and what you believe. So your preference is to think as quickly as possible, coming up with the obvious and logical solution to whatever problem arises, then moving on to the next one.","Your mind is able to work quickly at the moment, especially on simple tasks. On more complicated issues you seem to take your time a bit more.","We encourage this willingness to decelerate a bit, since it might allow you to consider alternative possibilities that you'd like to add to your typical routines.","A good way to keep yourself balanced, mentally, is to exercise. Make sure that you're regularly heading to the gym, for example, or doing something like yoga. Exercise keeps your mind sharp and focused so you can decide whether to make an immediate decision or slow down think a situation through."
low_openness,antelope,"You have a good sense of who you are and what you believe. So your preference is to think as quickly as possible, coming up with the obvious and logical solution to whatever problem arises, then moving on to the next one.","You're processing simple tasks really quickly right now, but on more complex problems you slow way down and take your time.","By being more deliberate in your thinking, you open yourself up to much more creativity. So even though you have a good sense of who you are and what you want, allow this more leisurely cognitive pace to show you new possibilities that you might want to at least consider.","Then, if you'd like to increase your mental speed, give your brain some exercise. Logic puzzles and even video games are great ways to give your wits a workout."
low_openness,cat,"You have a good sense of who you are and what you believe. So your preference is to think as quickly as possible, coming up with the obvious and logical solution to whatever problem arises, then moving on to the next one.","You're thinking pretty quickly and efficiently at the moment, especially when it comes to complex issues and problems.",That fits in well with your tendency to usually have a good sense of what you want and believe.,"To make sure you stay mentally sharp and healthy, take a break from intellectual activity from time to time. Go hiking or spend time on a hobby you enjoy. Keep your brain active, but give it practice with different types of pursuits."
low_openness,wolf,"You have a good sense of who you are and what you believe. So your preference is to think as quickly as possible, coming up with the obvious and logical solution to whatever problem arises, then moving on to the next one.","Your current processing speed is neither rushed nor slow. As a result, you're able to take your time and make decisions you feel good about, and that fit in with what you know to be true and valid.",Watch for times it might be good to slow down and be more deliberate as you assess information. That way you can know you're making a levelheaded decision.,"And, if you'd like to get quicker, mentally, find ways to challenge yourself. Get additional training for your job, or sign up for an online course about something you enjoy. And don't forget to exercise. That's crucial for a healthy brain."
low_openness,dog,"You have a good sense of who you are and what you believe. So your preference is to think as quickly as possible, coming up with the obvious and logical solution to whatever problem arises, then moving on to the next one.","You're really taking your time right now, especially when thinking about complex issues. What's interesting is that doing so creates the possibility for increased creativity.","We know you're not always one to chase down every novel idea, but realize that your more deliberate pace means that you have an imaginative capacity that could potentially introduce you to new ways to live out your principles and beliefs.","If you'd like to think more quickly and efficiently, think about getting extra training for your job. Then practice doing what you're good at. Simple practice of a task - at home or at work - makes you quicker and more efficient."
low_openness,crow,"You have a good sense of who you are and what you believe. So your preference is to think as quickly as possible, coming up with the obvious and logical solution to whatever problem arises, then moving on to the next one.","You're taking your time to process minor details right now, but more complex problems you're tackling quickly and efficiently.","It makes sense that you'd make speedy decisions on big issues, since you already have a pretty good sense of who you are and what you believe. Watch out, though, that you don't rush past important information that could benefit you in some significant way.","One of the best ways to maintain balanced within yourself is to exercise. Make sure that you're regularly playing basketball, or going for a run, or playing tennis, or hiking. An active body leads to a healthier mind."
low_openness,gorilla,"You have a good sense of who you are and what you believe. So your preference is to think as quickly as possible, coming up with the obvious and logical solution to whatever problem arises, then moving on to the next one.","Your processing speed right now is fairly methodical and deliberate. Just as you typically do in your everyday life, you're taking your time and thinking in a measured and meticulous manner.","Continue to make careful decisions regarding what you want and believe, and try to be flexible enough to accept new information when it presents itself to you as valuable.","At the same time, take steps to improve your mental capacity. Social activities with friends, exercise, and hobbies can all make you sharper. You can also challenge yourself with riddles or video games that make you think."
low_openness,dolphin,"You have a good sense of who you are and what you believe. So your preference is to think as quickly as possible, coming up with the obvious and logical solution to whatever problem arises, then moving on to the next one.","Nobody would accuse you of being a speed demon right now. Your cognitive speed is slow and deliberate. That might sound like bad news, but it's not.","In fact, your more deliberate pace allows you to understand information more deeply, and access your creativity more fully - all while making sure any new information squares with your ideals and beliefs.","If you'd still like to increase your mental speed, sign up for training that will help you stand out at work. And practice important skills repeatedly, so you can achieve them more efficiently. Also, get to the gym or exercise in some other way. A body in motion sharpens the mind."
high_agreeableness,falcon,"People skills matter to you, and whenever possible, you want to be able to see things from the perspectives of others. That means that even though you might be good at thinking quickly, you also recognize the importance of slowing down and considering others' opinions so you can take a broader view of the world.",Blazing - that's the word for your processing speed right now. Quick and efficient. This is obviously a definite strength.,"Just keep in mind that making a snap decision may keep you from using all of your creative and analytical resources. Sometimes you may need to slow down a bit, either to fully consider a difficult problem or to understand someone else's perspective.","So the next time you're facing a big meeting or project, take a few minutes to slow down your mind. Meditate or get out in nature or just listen to calming music, so you can be at your sharpest and most flexible, knowing when to make a quick decision, and when to consider all alternatives."
high_agreeableness,cheetah,"People skills matter to you, and whenever possible, you want to be able to see things from the perspectives of others. That means that even though you might be good at thinking quickly, you also recognize the importance of slowing down and considering others' opinions so you can take a broader view of the world.","You're showing an ability to think rapidly and make quick decisions right now, especially when it comes to simple tasks.","Apply this strength as you interact with the people around you, using it to strengthen your relationships and help others, but be willing to slow down and consider a problem more fully when you need to as well.","Stay flexible and balanced, mentally, by making sure to exercise regularly. Get to the gym, or play tennis, or do yoga. Then you'll be at your best when it comes to solving a difficult problem or helping a person in your life."
high_agreeableness,antelope,"People skills matter to you, and whenever possible, you want to be able to see things from the perspectives of others. That means that even though you might be good at thinking quickly, you also recognize the importance of slowing down and considering others' opinions so you can take a broader view of the world.",At the moment you're able to process simple tasks very quickly. On more complex problems you think much more slowly.,"The good news about that slower pace is that it gives you time to tap into your creativity and imagination, allowing you to explore alternative perspectives and see the world from other people's perspectives.","To improve your higher-level speed, exercise your brain by playing online and real-world games that give your wits a workout. And don't forget to exercise. A healthy body leads to a healthy mind."
high_agreeableness,cat,"People skills matter to you, and whenever possible, you want to be able to see things from the perspectives of others. That means that even though you might be good at thinking quickly, you also recognize the importance of slowing down and considering others' opinions so you can take a broader view of the world.","You're a quick thinker right now, especially when it comes to multi-tasking and complex problem solving. That's an extremely useful skill.","The drawback is that when you make a decision too quickly, you miss out on the chance to explore more creative ways to solve a problem or join with the people around you. So be willing to slow down a bit when the situation calls for it.","One great way to do this is to regularly get away from so-called intellectual activity. Go hiking or spend time on a hobby you enjoy. Keep your brain active, but give it practice working in different arenas it's not used to."
high_agreeableness,wolf,"People skills matter to you, and whenever possible, you want to be able to see things from the perspectives of others. That means that even though you might be good at thinking quickly, you also recognize the importance of slowing down and considering others' opinions so you can take a broader view of the world.",Your current processing speed is neither rushed nor slow.,"That means you can process information in a calm and deliberate manner, then make decisions you feel good about - whether that means solving a problem for a friend, or working through some sort of conflict at work.","Still, it might help to be mentally quicker at times. So consider taking a college course with a friend, or getting additional training for your job. And be sure to exercise. That's crucial for a healthy brain. Maybe get a group of friends to go hiking or attend a yoga class."
high_agreeableness,dog,"People skills matter to you, and whenever possible, you want to be able to see things from the perspectives of others. That means that even though you might be good at thinking quickly, you also recognize the importance of slowing down and considering others' opinions so you can take a broader view of the world.","Your processing speed isn't excessively slow at the moment, but you're definitely more methodical in assessing information.","This isn't necessarily a negative, especially for someone who so enjoys connecting with others. By slowing down a bit, you can tap into your own creativity and imagination, which can also help you more empathically view the world from the perspectives of others.","To improve your cognitive speed, find ways to challenge your mind. Attend a lecture or find a podcast that interests you. Or set up a monthly outing with a group of friends where you visit museums, take in concerts, etc."
high_agreeableness,crow,"People skills matter to you, and whenever possible, you want to be able to see things from the perspectives of others. That means that even though you might be good at thinking quickly, you also recognize the importance of slowing down and considering others' opinions so you can take a broader view of the world.","You take your time with simple tasks, but when it comes to handling more complex issues, you're lightning fast. That speed can be a real strength.","However, at times you might want to slow down and consider the opinions and perspectives of others before making an immediate judgment.","One great way to slow yourself down a bit is to spend time in nature. A short hike or a weekend camping can ""re-set"" you, so that when you re-enter your workplace or social life, you're clear and balanced, better able to know when to make a snap decision, and when to consider various alternatives."
high_agreeableness,gorilla,"People skills matter to you, and whenever possible, you want to be able to see things from the perspectives of others. That means that even though you might be good at thinking quickly, you also recognize the importance of slowing down and considering others' opinions so you can take a broader view of the world.","Your current processing speed is fairly methodical and deliberate, which gives you more time to consider information before making a decision. That means you can explore alternatives and consider the opinions of others.","At times, though, you may need to be quicker and more efficient with your thinking, and even ignore what the people around you think.","To improve your cognitive speed, inject some intellect into your social activities with friends by visiting a museum or attending a political debate. Or join a club focused on a hobby you enjoy. Just find ways to give your wits a workout."
high_agreeableness,dolphin,"People skills matter to you, and whenever possible, you want to be able to see things from the perspectives of others. That means that even though you might be good at thinking quickly, you also recognize the importance of slowing down and considering others' opinions so you can take a broader view of the world.","It might sound like bad news that your cognitive speed is relatively slow right now. However, your more deliberate pace offers significant advantages, like letting you consider alternatives you might miss if you were more hurried.","As a result, your creativity can come up with all kinds of new solutions and possibilities to help you connect with the people around you.","Still, there are steps you can take to be quicker and more efficient, mentally. Take up a new hobby you'd enjoy. Or get a group of coworkers to sign up for additional training at work. Even video games with friends can make your mind sharper."
low_agreeableness,falcon,"You prefer to think quickly and make up your mind about a situation or a person, since for the most part you have a good sense of your own opinions. Slowing down to think more deliberately, considering other opinions and perspectives, doesn't usually appeal to you.",Your processing speed is extremely fast right now. Thinking quickly and efficiently is obviously a strength to appreciate.,"Be careful, though, that you don't make snap decisions so rapidly that you overlook important information or misjudge someone based on an inaccurate first impression.","For example, the next time you have an important meeting, plan a hike for earlier that day, or find some time to sit alone and be quiet, maybe listening to music. Let your mind slow down so you can determine when to act quickly, and when to consider all the alternatives in a situation."
low_agreeableness,cheetah,"You prefer to think quickly and make up your mind about a situation or a person, since for the most part you have a good sense of your own opinions. Slowing down to think more deliberately, considering other opinions and perspectives, doesn't usually appeal to you.","At this moment you can think very quickly, especially when it comes to simple tasks. On more complex issues you slow down just a bit.","That can be a really good thing, since decelerating can allow you to avoid snap judgments and more carefully consider how you feel about a situation or a person.","Make sure, too, that you're regularly finding time to be with friends and enjoy yourself. Especially since you enjoy working alone, it's important that you let yourself relax and enjoy being with others. It can do your mental capacity a world of good, and help you more flexibly make the best decisions you can."
low_agreeableness,antelope,"You prefer to think quickly and make up your mind about a situation or a person, since for the most part you have a good sense of your own opinions. Slowing down to think more deliberately, considering other opinions and perspectives, doesn't usually appeal to you.","On simple tasks you're a rapid thinker right now. On more complex problem solving, you become much more methodical and deliberate.","This combination offers lots of benefits, in that you can make quick decisions on the small stuff, but on weightier issues you can slow down and be more creative, considering alternative ways of looking at things and people.","To get faster dealing with complex issues, exercise your brain. Play online and real-world games that give your wits a workout, or take up a new hobby that you enjoy and that challenges you. And don't forget to exercise. A healthy body leads to a healthy mind."
low_agreeableness,cat,"You prefer to think quickly and make up your mind about a situation or a person, since for the most part you have a good sense of your own opinions. Slowing down to think more deliberately, considering other opinions and perspectives, doesn't usually appeal to you.","Your cognitive speed is pretty fast right now, especially when it comes to multi-tasking and considering complex problems. That's obviously a real strength.","Watch for times, though, when it makes sense to slow down a bit and be more deliberate as you assess a situation, or a person. Sometimes a second look can show you things you haven't noticed before.","A great way to keep yourself balanced, mentally, is to exercise. Make sure you're regularly heading to the gym, for example, or doing something like yoga. Exercise keeps your mind sharp and focused so you can decide whether to make an immediate decision or slow down think a situation through."
low_agreeableness,wolf,"You prefer to think quickly and make up your mind about a situation or a person, since for the most part you have a good sense of your own opinions. Slowing down to think more deliberately, considering other opinions and perspectives, doesn't usually appeal to you.","Your processing speed is neither lighting fast nor overly slow right now. You seem to assess information without rushing yourself, and then make a decision based on what's in front of you.","As long as you remain flexible and willing to change your mind when necessary, this approach can serve you well as you make decisions about situations and people in your life.","Still, you might want to be mentally quicker at times. So challenge your mind. Take up an instrument, or sign up for that management course at work. And while you're exercising your mind, don't forget your body. Mental and physical activity are key to overall health and wellbeing."
low_agreeableness,dog,"You prefer to think quickly and make up your mind about a situation or a person, since for the most part you have a good sense of your own opinions. Slowing down to think more deliberately, considering other opinions and perspectives, doesn't usually appeal to you.","You're not processing information at high speed right now. That may sound like bad news, but it's really not.","By taking more time to make a call based on the information in front of you, you're able to more fully consider what you think about a situation, or another person.","Still, you'd probably like to be quicker at times as well. So find ways to challenge your mind. Attend a concert or find a podcast that interests you. Or find a friend with similar interests and go hear a public lecture. Even the right video games can give your wits a good workout."
